termCode,termExtendedName,termShortName,termScopeNote,version,lastUpdate,validFrom,validTo,status,deprecated,scientificNames,commonNames,allFacets,ISSCAAP,taxonomicCode,alpha3Code,GEMSCode,matrixCode,LangualCode,foodexOldCode,implicitFacets,detailLevel,termType,prodTreat,prodMeth,prodPack,EuringsCode,IFNCode,EUFeedReg,EPPOCode,VectorNetCode,ADDFOODCode,masterFlag,masterParentCode,masterOrder,masterReportable,masterHierarchyCode,reportFlag,reportParentCode,reportOrder,reportReportable,reportHierarchyCode,pestFlag,pestParentCode,pestOrder,pestReportable,pestHierarchyCode,biomoFlag,biomoParentCode,biomoOrder,biomoReportable,biomoHierarchyCode,feedFlag,feedParentCode,feedOrder,feedReportable,feedHierarchyCode,expoFlag,expoParentCode,expoOrder,expoReportable,expoHierarchyCode,vetdrugFlag,vetdrugParentCode,vetdrugOrder,vetdrugReportable,vetdrugHierarchyCode,botanicFlag,botanicParentCode,botanicOrder,botanicReportable,botanicHierarchyCode,partFlag,partParentCode,partOrder,partReportable,partHierarchyCode,sourceFlag,sourceParentCode,sourceOrder,sourceReportable,sourceHierarchyCode,racsourceFlag,racsourceParentCode,racsourceOrder,racsourceReportable,racsourceHierarchyCode,processFlag,processParentCode,processOrder,processReportable,processHierarchyCode,ingredFlag,ingredParentCode,ingredOrder,ingredReportable,ingredHierarchyCode,mediumFlag,mediumParentCode,mediumOrder,mediumReportable,mediumHierarchyCode,sweetFlag,sweetParentCode,sweetOrder,sweetReportable,sweetHierarchyCode,fortFlag,fortParentCode,fortOrder,fortReportable,fortHierarchyCode,qualFlag,qualParentCode,qualOrder,qualReportable,qualHierarchyCode,cookextFlag,cookextParentCode,cookextOrder,cookextReportable,cookextHierarchyCode,genFlag,genParentCode,genOrder,genReportable,genHierarchyCode,prodFlag,prodParentCode,prodOrder,prodReportable,prodHierarchyCode,packformatFlag,packformatParentCode,packformatOrder,packformatReportable,packformatHierarchyCode,packmatFlag,packmatParentCode,packmatOrder,packmatReportable,packmatHierarchyCode,stateFlag,stateParentCode,stateOrder,stateReportable,stateHierarchyCode,fatFlag,fatParentCode,fatOrder,fatReportable,fatHierarchyCode,alcoholFlag,alcoholParentCode,alcoholOrder,alcoholReportable,alcoholHierarchyCode,doughFlag,doughParentCode,doughOrder,doughReportable,doughHierarchyCode,partconFlag,partconParentCode,partconOrder,partconReportable,partconHierarchyCode,placeFlag,placeParentCode,placeOrder,placeReportable,placeHierarchyCode,targconFlag,targconParentCode,targconOrder,targconReportable,targconHierarchyCode,useFlag,useParentCode,useOrder,useReportable,useHierarchyCode,riskingredFlag,riskingredParentCode,riskingredOrder,riskingredReportable,riskingredHierarchyCode,fpurposeFlag,fpurposeParentCode,fpurposeOrder,fpurposeReportable,fpurposeHierarchyCode,replevFlag,replevParentCode,replevOrder,replevReportable,replevHierarchyCode,animageFlag,animageParentCode,animageOrder,animageReportable,animageHierarchyCode,genderFlag,genderParentCode,genderOrder,genderReportable,genderHierarchyCode,legisFlag,legisParentCode,legisOrder,legisReportable,legisHierarchyCode,feedAddExpoFlag,feedAddExpoParentCode,feedAddExpoOrder,feedAddExpoReportable,feedAddExpoHierarchyCode,PRIMoFlag,PRIMoParentCode,PRIMoOrder,PRIMoReportable,PRIMoHierarchyCode,hostsampledFlag,hostsampledParentCode,hostsampledOrder,hostsampledReportable,hostsampledHierarchyCode,facets_resolved,termExtendedName_full,nlp_matching_friendly
A04QY,Cereal flakes and similar,,"The group includes any type of processed cereal flakes similar to corn flakes, i.e. breakfast cereals usually obtained by soaking-cooking/steaming, pressing, drying and flaking cereal grains/flours mixed with admixture of additional ingredients (e.g. sweeteners). The part consumed/analysed is by default the whole marketed unit or a representative portion of it.£https://www.google.co.uk/search?tbm=isch&q=flakes cereal",8.9,2017/07/20,2014/10/30,,APPROVED,0,,Corn flakes - like,A04QY#F02.A068E$F27.A000L$F28.A07LG$F33.A0C46,,,,,,,A.01.000185,F02.A068E$F27.A000L$F28.A07LG$F33.A0C46,M,d,,,,,,,,,,1,A0ETP,6,1,Z0001.0001.0002.0001.0006,1,A0ETP,6,1,Z0001.0001.0001.0002.0006,,,,,,1.0,A0ETP,6.0,1.0,Z0008.0002.0006,,,,,,1.0,A04LK,1.0,1.0,Z0001.0005.0004.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A0ETP,6.0,1.0,Z0001.0001.0002.0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A068E"", ""name"": ""Flakes and similar (as part-nature)""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A000L"", ""name"": ""Cereal grains (and cereal-like grains)""}, {""facet_cat"": ""F28"", ""facet_label"": ""use"", ""code"": ""A07LG"", ""name"": ""Flaking""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C46"", ""name"": ""FA-06.3 Breakfast cereals""}]","Cereal flakes and similar, flavour: fa 06.3 breakfast cereals, geographical-origin: cereal grains (and cereal like grains), part-nature: flakes and similar (as part nature), use: flaking",cereal flakes and similar flaking breakfast cereals
A04RA,Kohlrabies and similar-,,"The group includes Kohlrabies or similar Stem brassica sharing the same pesticide MRL, as defined by EU pesticide regulation.£https://en.wikipedia.org/wiki/Kohlrabi£https://www.google.co.uk/search?tbm=isch&q=Kohlrabies",8.9,2017/07/20,2014/10/30,,APPROVED,0,,(d) kohlrabies and similar-$Stem brassica,A04RA#F01.A0C65$F02.A0ELG$F27.A04RA$F33.A0C51,,,,,P0244000,,A.01.000357,F01.A0C65$F27.A04RA$F33.A0C51,C,r,,,,,,,,,,1,A00RR,11,1,Z0001.0001.0001.0008.0001.0011,1,A00RR,11,1,Z0001.0002.0005.0011,1.0,A00FK,4.0,1.0,Z0002.0004.0004,1.0,A00RR,11.0,1.0,Z0010.0005.0011,,,,,,1.0,A00RR,11.0,1.0,Z0002.0005.0011,,,,,,,,,,,,,,,,,,,,,1.0,A00RR,7.0,1.0,Z0006.0007,,,,,,1.0,A00RR,11.0,1.0,Z0002.0005.0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A00FK,4.0,1.0,Z0002.0004.0004,,,,,,"[{""facet_cat"": ""F01"", ""facet_label"": ""source"", ""code"": ""A0C65"", ""name"": ""Stem brassica (as plant)""}, {""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A0ELG"", ""name"": ""Stems/stalks eaten as vegetables (as part-nature)""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A04RA"", ""name"": ""Kohlrabies and similar-""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C51"", ""name"": ""FA-04.1 Unprocessed fruit and vegetables""}]","Kohlrabies and similar-, flavour: fa 04.1 unprocessed fruit and vegetables, geographical-origin: kohlrabies and similar , part-nature: stems/stalks eaten as vegetables (as part nature), source: stem brassica (as plant)",kohlrabies and similar stem brassica stems stalks eaten as vegetables unprocessed fruit
A04RK,Fruit used as fruit,,"The group includes any type of Fresh fruit, used as fruit. The part consumed/analysed is by default unspecified. When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors.£https://en.wikipedia.org/wiki/Category:Edible_fruits£https://www.google.co.uk/search?tbm=isch&q=Fruit",8.9,2017/07/20,2014/10/30,,APPROVED,0,,Fresh fruit,A04RK#F01.A058Y$F02.A0ELC$F27.A04RK$F33.A0C51,,,,,P0100000,,A.01.000544,F02.A0ELC$F27.A04RK$F33.A0C51,M,r,,,,,,,,,,1,A0BXJ,1,1,Z0001.0001.0001.0006.0001,1,A0EZN,1,1,Z0001.0004.0001,,,,,,1.0,A0EZN,1.0,1.0,Z0012.0001,,,,,,1.0,A01BS,1.0,1.0,Z0005.0001,,,,,,,,,,,,,,,,,,,,,1.0,root,14.0,1.0,Z0014,,,,,,1.0,A0EZN,1.0,1.0,Z0004.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""facet_cat"": ""F01"", ""facet_label"": ""source"", ""code"": ""A058Y"", ""name"": ""Plants (as plant)""}, {""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A0ELC"", ""name"": ""Fruits used as fruit (as part-nature)""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A04RK"", ""name"": ""Fruit used as fruit""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C51"", ""name"": ""FA-04.1 Unprocessed fruit and vegetables""}]","Fruit used as fruit, flavour: fa 04.1 unprocessed fruit and vegetables, geographical-origin: fruit used as fruit, part-nature: fruits used as fruit (as part nature), source: plants (as plant)",fruit used as fruit plants fruits unprocessed and vegetables
A04RN,Miscellaneous freshwater fishes,,"The group includes freshwater fishes, not listed as major groups, belonging to the ISSCAAP group 13: Miscellaneous freshwater fishes. The part consumed/analysed is by default unspecified. When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors.£https://en.wikipedia.org/wiki/Freshwater_fish£https://www.google.co.uk/search?tbm=isch&q=edible fish Miscellaneous freshwater fishes",8.9,2017/07/20,2014/10/30,,APPROVED,0,,,A04RN#F01.A0BXL$F02.A0EMD$F27.A04RN$F33.A0C39,,,,,P1100000,,A.01.000877,F27.A04RN$F33.A0C39,P,r,,,,,,,,,,1,A026X,3,1,Z0001.0001.0003.0002.0002.0001.0003,1,A026X,3,1,Z0001.0012.0001.0001.0003,,,,,,1.0,A026X,3.0,1.0,Z0002.0001.0001.0003,,,,,,1.0,A026X,3.0,1.0,Z0007.0001.0001.0003,1.0,A026X,3.0,1.0,Z0001.0002.0001.0001.0003,,,,,,,,,,,,,,,,1.0,A026X,3.0,1.0,Z0025.0001.0003,,,,,,1.0,A026X,3.0,1.0,Z0012.0001.0001.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A026X,3.0,0.0,Z0009.0001.0003,,,,,,,,,,,"[{""facet_cat"": ""F01"", ""facet_label"": ""source"", ""code"": ""A0BXL"", ""name"": ""Fish (as animal)""}, {""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A0EMD"", ""name"": ""Fish meat (as part-nature)""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A04RN"", ""name"": ""Miscellaneous freshwater fishes""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C39"", ""name"": ""FA-09.1.1 Unprocessed fish""}]","Miscellaneous freshwater fishes, flavour: fa 09.1.1 unprocessed fish, geographical-origin: miscellaneous freshwater fishes, part-nature: fish meat (as part nature), source: fish (as animal)",miscellaneous freshwater fishes fish meat fa 09 1 1 unprocessed
A04RP,Miscellaneous diadromous fishes,,"The group includes diadromous fishes, not listed as major groups, belonging to the ISSCAAP group 25: Miscellaneous diadromous fishes. The part consumed/analysed is by default unspecified. When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors.£https://en.wikipedia.org/wiki/Diadromous_fish£https://www.google.co.uk/search?tbm=isch&q=edible fish Miscellaneous diadromous fishes",8.9,2017/07/20,2014/10/30,,APPROVED,0,,,A04RP#F01.A0BXL$F02.A0EMD$F27.A04RP$F33.A0C39,,,,,P1100000,,A.01.000877,F27.A04RP$F33.A0C39,P,r,,,,,,,,,,1,A028E,5,1,Z0001.0001.0003.0002.0002.0002.0005,1,A028E,5,1,Z0001.0012.0001.0002.0005,,,,,,1.0,A028E,5.0,1.0,Z0002.0001.0002.0005,,,,,,1.0,A028E,5.0,1.0,Z0007.0001.0002.0005,1.0,A028E,5.0,1.0,Z0001.0002.0001.0002.0005,,,,,,,,,,,,,,,,1.0,A028E,5.0,1.0,Z0025.0002.0005,,,,,,1.0,A028E,5.0,1.0,Z0012.0001.0002.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A028E,5.0,0.0,Z0009.0002.0005,,,,,,,,,,,"[{""facet_cat"": ""F01"", ""facet_label"": ""source"", ""code"": ""A0BXL"", ""name"": ""Fish (as animal)""}, {""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A0EMD"", ""name"": ""Fish meat (as part-nature)""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A04RP"", ""name"": ""Miscellaneous diadromous fishes""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C39"", ""name"": ""FA-09.1.1 Unprocessed fish""}]","Miscellaneous diadromous fishes, flavour: fa 09.1.1 unprocessed fish, geographical-origin: miscellaneous diadromous fishes, part-nature: fish meat (as part nature), source: fish (as animal)",miscellaneous diadromous fishes fish meat fa 09 1 1 unprocessed
A04RS,Marine fishes not identified,,The group includes any type of marine fish not identified belonging to the ISSCAAP group 39: Marine fishes not identified.£https://www.google.co.uk/search?tbm=isch&q=Marine fishes not identified,8.9,2017/07/20,2014/10/30,,APPROVED,0,,,A04RS#F01.A0BXL$F02.A0EMD$F27.A04RS$F33.A0C39,,,,,P1100000,,A.01.000877,F27.A04RS$F33.A0C39,P,r,,,,,,,,,,1,A029R,9,1,Z0001.0001.0003.0002.0002.0003.0009,1,A029R,9,0,Z0001.0012.0001.0003.0009,,,,,,1.0,A029R,9.0,1.0,Z0002.0001.0003.0009,,,,,,1.0,A029R,9.0,0.0,Z0007.0001.0003.0009,1.0,A029R,9.0,1.0,Z0001.0002.0001.0003.0009,,,,,,,,,,,,,,,,1.0,A029R,9.0,1.0,Z0025.0003.0009,,,,,,1.0,A029R,9.0,1.0,Z0012.0001.0003.0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A029R,9.0,0.0,Z0009.0003.0009,,,,,,,,,,,"[{""facet_cat"": ""F01"", ""facet_label"": ""source"", ""code"": ""A0BXL"", ""name"": ""Fish (as animal)""}, {""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A0EMD"", ""name"": ""Fish meat (as part-nature)""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A04RS"", ""name"": ""Marine fishes not identified""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C39"", ""name"": ""FA-09.1.1 Unprocessed fish""}]","Marine fishes not identified, flavour: fa 09.1.1 unprocessed fish, geographical-origin: marine fishes not identified, part-nature: fish meat (as part nature), source: fish (as animal)",marine fishes not identified fish meat fa 09 1 1 unprocessed
A04SD,Blended fat and oils,,The group includes blends of different fats/oils or of different fats/oils with margarines or butter,7.5,2017/03/01,2014/10/30,,APPROVED,0,,,A04SD#F02.A0EYC$F28.A0CRJ$F33.A0C55,,,,,,,A.01.001388,F02.A0EYC$F28.A0CRJ$F33.A0C55,C,s,,,,,,,,,,1,A039B,3,1,Z0001.0001.0010.0001.0002.0003,1,A039B,3,1,Z0001.0027.0001.0002.0003,,,,,,1.0,A039B,3.0,1.0,Z0028.0001.0002.0003,,,,,,1.0,A039B,3.0,1.0,Z0012.0002.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A039B,3.0,1.0,Z0027.0001.0002.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A0EYC"", ""name"": ""Blended fats including shortening (as part-nature)""}, {""facet_cat"": ""F28"", ""facet_label"": ""use"", ""code"": ""A0CRJ"", ""name"": ""Blending""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C55"", ""name"": ""FA-02.2.2 Other fat and oil emulsions including spreads as defined by Regulation (EC) No 1234/2007 and liquid emulsions""}]","Blended fat and oils, flavour: fa 02.2.2 other fat and oil emulsions including spreads as defined by regulation (ec) no 1234/2007 and liquid emulsions, part-nature: blended fats including shortening (as part nature), use: blending",blended fat and oils fats including shortening blending fa 02 2 2 other oil emulsions spreads as defined by regulation no 1234 2007 liquid emulsions
A05QH,Porchetta,,"The group includes any type of porchetta, i.e. roasted pork meat, generally with addition of fennel, garlic and other spices originating in the central Italian cuisine but now known in other parts of the world. The body of the pig is gutted, deboned, arranged carefully with layers of stuffing, meat, fat, and skin, then rolled, spitted, and roasted. The part consumed/analysed is by default the whole or a portion of it representing the observed heterogeneity. The eventual removal of not edible parts is unspecified. When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors.£https://en.wikipedia.org/wiki/Porchetta£https://www.google.co.uk/search?tbm=isch&q=Porchetta",8.9,2017/07/20,2014/10/30,,APPROVED,0,,Roasted piglet$Porketta,A05QH#F02.A06AP$F27.A01RG$F28.A0CRH$F28.A07GY$F33.A0C3H,,,,,,,A.01.000795,F27.A01RG$F28.A07GY$F28.A0CRH$F33.A0C3H,E,d,,,,,,,,,,1,A023H,2,1,Z0001.0001.0004.0001.0001.0002.0001.0002,1,A023H,2,1,Z0001.0011.0006.0001.0001.0002.0001.0002,,,,,,1.0,A023H,3.0,1.0,Z0001.0004.0007.0005.0003,,,,,,1.0,A023H,2.0,1.0,Z0006.0010.0002.0001.0002,1.0,A023H,2.0,1.0,Z0001.0001.0005.0001.0001.0002.0001.0002,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A023H,2.0,1.0,Z0011.0006.0001.0001.0002.0001.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A06AP"", ""name"": ""Preserved meat cuts (as part-nature)""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A01RG"", ""name"": ""Pig fresh meat""}, {""facet_cat"": ""F28"", ""facet_label"": ""use"", ""code"": ""A0CRH"", ""name"": ""Seasoning""}, {""facet_cat"": ""F28"", ""facet_label"": ""use"", ""code"": ""A07GY"", ""name"": ""Roasting""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C3H"", ""name"": ""FA-08.3.2 Heat-treated meat products""}]","Porchetta, flavour: fa 08.3.2 heat treated meat products, geographical-origin: pig fresh meat, part-nature: preserved meat cuts (as part nature), use: seasoning, roasting",porchetta preserved meat cuts seasoning roasting fa 08 3 2 heat treated products
A05QQ,Sourdough starter,,"The group includes any type of Sourdough starter, i.e. special mixture of yeasts and bacteria (usually Lactobacilli) for the 'natural' fermentation of bakery products, in primis bread£https://en.wikipedia.org/wiki/Sourdough_starter£https://www.google.co.uk/search?tbm=isch&q=Sourdough starter",8.9,2017/07/20,2014/10/30,,APPROVED,0,,,A05QQ#F01.A066J$F02.A06CK$F27.A05QQ,,,,,,,A.01.001709,F27.A05QQ,E,r,,,,,,,,,,1,A048Z,2,1,Z0001.0001.0010.0008.0001.0002.0002,1,A048Z,2,1,Z0001.0027.0008.0001.0002.0002,,,,,,1.0,A048Z,2.0,1.0,Z0028.0008.0001.0002.0002,,,,,,1.0,A048Z,2.0,1.0,Z0021.0008.0004.0002.0002,,,,,,,,,,,,,,,,,,,,,1.0,A048Z,2.0,1.0,Z0047.0002.0002,,,,,,1.0,A048Z,2.0,1.0,Z0027.0008.0001.0002.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""facet_cat"": ""F01"", ""facet_label"": ""source"", ""code"": ""A066J"", ""name"": ""Yeast cultures (as organism)""}, {""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A06CK"", ""name"": ""Microorganisms, live (as part-nature)""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A05QQ"", ""name"": ""Sourdough starter""}]","Sourdough starter, geographical-origin: sourdough starter, part-nature: microorganisms, live (as part nature), source: yeast cultures (as organism)",sourdough starter yeast cultures microorganisms live
A065H,Baked milk and similar,,"The group includes any type of Baked milk and similar, i.e. Products based on long heat treatment of milk (eventually with sugar) to an extent sufficient to develop Maillard reaction substances. These give a specific flavour and taste and generate also a darker colour. Many different product, included soured ones are comprised in this group, like dulce de leche and Rjaženka. The part consumed/analysed is by default the whole or a portion of it representing the observed heterogeneity.£https://en.wikipedia.org/wiki/Baked_milk£https://www.google.co.uk/search?tbm=isch&q=Baked milk Ryazhenka and dulce de leche",8.9,2017/07/20,2014/10/30,,APPROVED,0,,Dulce de leche$Confiture de lait$Rjaženka$Cajeta$Ryazhenka,A065H#F02.A0DSP$F04.A02LT$F28.A07HJ$F33.A0C18,,,,,,,A.01.001888,F02.A0DSP$F04.A02LT$F28.A07HJ$F33.A0C18,C,s,,,,,,,,,,1,A0BXZ,9,1,Z0001.0001.0007.0009,1,A0BXZ,9,1,Z0001.0015.0009,,,,,,1.0,A0BXZ,9.0,1.0,Z0005.0009,,,,,,1.0,A02PT,3.0,1.0,Z0009.0005.0003,1.0,A0BXZ,9.0,1.0,Z0001.0005.0009,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A0BXZ,9.0,1.0,Z0015.0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A0DSP"", ""name"": ""Baked milk types (as part-nature)""}, {""facet_cat"": ""F04"", ""facet_label"": ""packaging"", ""code"": ""A02LT"", ""name"": ""Milk""}, {""facet_cat"": ""F28"", ""facet_label"": ""use"", ""code"": ""A07HJ"", ""name"": ""Caramelization / browning of sugar""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C18"", ""name"": ""FA-16. Desserts excluding products covered in categories 1, 3 and 4""}]","Baked milk and similar, flavour: fa 16. desserts excluding products covered in categories 1, 3 and 4, packaging: milk, part-nature: baked milk types (as part nature), use: caramelization / browning of sugar",baked milk and similar types caramelization browning of sugar fa 16 desserts excluding products covered in categories 1 3 4
A065N,Barley groats,,"The group includes any type of barley groats (crushed grains, with rough particles, with an order of magnitude of e.g. halves or quarters). Different grades of refinement and types are all included in this group. The part consumed/analysed is by default the whole or a portion of it representing the observed heterogeneity. £https://en.wikipedia.org/wiki/Groats£https://www.google.co.uk/search?tbm=isch&q=Barley+groats",8.9,2017/07/20,2014/10/30,,APPROVED,0,,,A065N#F02.A068B$F03.A06JC$F27.A000P$F28.A07LA$F33.A0C4A,,,,,,,A.01.000251,F03.A06JC$F27.A000P$F28.A07LA$F33.A0C4A,C,d,,,,,,,,,,1,A0BY1,1,1,Z0001.0001.0002.0001.0001.0001,1,A0BY1,1,1,Z0001.0001.0001.0002.0001.0001,,,,,,1.0,A0BY1,1.0,1.0,Z0008.0002.0001.0001,,,,,,1.0,A0BY1,1.0,1.0,Z0001.0001.0003.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A0BY1,1.0,1.0,Z0001.0001.0002.0001.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A068B"", ""name"": ""Groats (as part-nature)""}, {""facet_cat"": ""F03"", ""facet_label"": ""process"", ""code"": ""A06JC"", ""name"": ""Fragments / granules / splinters""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A000P"", ""name"": ""Barley grains""}, {""facet_cat"": ""F28"", ""facet_label"": ""use"", ""code"": ""A07LA"", ""name"": ""Grinding / milling / crushing""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C4A"", ""name"": ""FA-06.1 Whole, broken, or flaked grain""}]","Barley groats, flavour: fa 06.1 whole, broken, or flaked grain, geographical-origin: barley grains, part-nature: groats (as part nature), process: fragments / granules / splinters, use: grinding / milling / crushing",barley groats fragments granules splinters grinding milling crushing whole broken or flaked grain
